"日付け","終値","始値","高値","安値","出来高","前日比%"
"2018年04月30日","392.50","390.75","395.75","390.50","19.34K","0.77%"
"2018年04月27日","389.50","385.25","390.50","385.25","165.58K","0.91%"
"2018年04月26日","386.00","386.00","387.00","384.00","132.00K","-0.13%"
"2018年04月25日","386.50","381.00","387.25","380.50","148.79K","1.38%"
"2018年04月24日","381.25","378.50","381.50","377.00","115.02K","0.73%"
"2018年04月23日","378.50","376.50","379.25","376.25","151.35K","0.46%"
"2018年04月22日","376.75","376.75","376.75","376.75","-","0.07%"
"2018年04月20日","376.50","381.25","381.75","376.25","156.69K","-1.44%"
"2018年04月19日","382.00","382.75","383.50","380.75","113.02K","-0.26%"
"2018年04月18日","383.00","380.75","383.50","380.00","142.85K","0.72%"
"2018年04月17日","380.25","383.00","384.50","379.75","239.87K","-0.59%"
"2018年04月16日","382.50","385.00","386.25","382.00","175.61K","-0.97%"
"2018年04月13日","386.25","388.50","389.25","385.00","233.79K","-0.64%"
"2018年04月12日","388.75","386.50","389.25","385.00","201.80K","0.45%"
"2018年04月11日","387.00","389.25","390.50","385.75","158.05K","-0.58%"
"2018年04月10日","389.25","390.00","392.25","388.50","272.80K","-0.38%"
"2018年04月09日","390.75","389.75","392.50","388.75","215.39K","0.58%"
"2018年04月06日","388.50","382.00","390.00","382.00","309.02K","-0.26%"
"2018年04月05日","389.50","382.00","389.50","380.75","263.91K","2.23%"
"2018年04月04日","381.00","388.00","389.00","372.00","367.00K","-1.93%"
"2018年04月03日","388.50","387.00","392.00","386.75","211.50K","0.32%"
"2018年04月02日","387.25","389.25","392.50","387.00","207.53K","-0.13%"
"2018年03月29日","387.75","373.75","389.25","373.75","377.91K","3.82%"
"2018年03月28日","373.50","374.25","375.00","372.00","173.54K","-0.13%"
"2018年03月27日","374.00","374.00","376.00","372.25","134.33K","0.00%"
"2018年03月26日","374.00","378.50","380.75","373.50","183.53K","-0.86%"
"2018年03月23日","377.25","376.25","378.25","369.25","279.20K","0.33%"
"2018年03月22日","376.00","375.50","377.50","374.00","161.68K","0.27%"
"2018年03月21日","375.00","375.00","375.75","373.75","149.27K","0.13%"
"2018年03月20日","374.50","375.25","377.00","373.25","204.62K","-0.13%"
"2018年03月19日","375.00","382.00","382.00","374.75","245.78K","-2.02%"
"2018年03月16日","382.75","386.25","387.50","382.50","150.93K","-1.03%"
"2018年03月15日","386.75","388.25","390.75","385.50","182.45K","0.85%"
"2018年03月14日","383.50","386.50","386.50","384.25","0.24K","-0.52%"
"2018年03月13日","385.50","383.75","388.75","383.50","2.04K","0.33%"
"2018年03月12日","384.25","382.75","384.25","380.50","1.46K","0.33%"
"2018年03月09日","383.00","385.00","385.25","382.50","2.98K","-0.71%"
"2018年03月08日","385.75","378.50","385.75","378.00","2.39K","1.71%"
"2018年03月07日","379.25","378.75","380.75","378.50","4.26K","-0.13%"
"2018年03月06日","379.75","377.75","380.25","377.25","2.30K","0.40%"
"2018年03月05日","378.25","376.25","378.50","374.75","8.18K","0.27%"
"2018年03月02日","377.25","377.75","380.25","376.00","5.92K","-0.40%"
"2018年03月01日","378.75","374.00","379.00","372.00","8.65K","1.13%"
"2018年02月28日","374.50","370.50","376.75","369.75","20.80K","1.08%"
"2018年02月27日","370.50","368.25","371.00","367.75","240.12K","0.54%"
"2018年02月26日","368.50","366.50","370.00","366.50","318.91K","0.61%"
"2018年02月23日","366.25","366.25","367.75","365.25","212.35K","-0.14%"
"2018年02月22日","366.75","365.50","367.00","364.25","229.12K","0.27%"
"2018年02月21日","365.75","365.75","368.50","364.25","266.66K","0.07%"
"2018年02月20日","365.50","369.00","370.00","365.25","319.32K","-0.48%"
"2018年02月19日","367.25","367.25","367.25","367.25","-","0.00%"
"2018年02月18日","367.25","367.25","367.25","367.25","-","-0.07%"
"2018年02月16日","367.50","368.00","368.50","366.50","185.26K","-0.07%"
"2018年02月15日","367.75","367.00","368.75","365.50","193.48K","0.14%"
"2018年02月14日","367.25","366.50","368.50","364.75","173.64K","0.14%"
"2018年02月13日","366.75","366.50","368.50","366.00","257.67K","-0.07%"
"2018年02月12日","367.00","365.00","367.00","364.25","264.08K","1.38%"
"2018年02月09日","362.00","364.75","365.50","361.50","254.70K","-1.03%"
"2018年02月08日","365.75","365.00","367.75","364.50","341.48K","0.14%"
"2018年02月07日","365.25","363.75","365.75","362.50","478.33K","0.48%"
"2018年02月06日","363.50","358.75","364.00","356.25","236.19K","1.32%"
"2018年02月05日","358.75","359.50","360.75","357.25","260.35K","-0.62%"
"2018年02月04日","361.00","361.00","361.00","361.00","-","-0.14%"
"2018年02月02日","361.50","361.00","362.50","359.50","198.99K","-0.07%"
"2018年02月01日","361.75","360.75","362.00","358.50","254.88K","0.07%"
"2018年01月31日","361.50","361.50","362.00","359.50","180.49K","0.00%"
"2018年01月30日","361.50","359.50","362.25","359.00","223.19K","0.77%"
"2018年01月29日","358.75","356.75","359.25","356.75","179.93K","0.63%"
"2018年01月26日","356.50","355.00","357.00","354.50","140.79K","0.35%"
"2018年01月25日","355.25","356.00","358.00","354.50","223.61K","-0.35%"
"2018年01月24日","356.50","351.25","357.00","349.75","326.30K","1.49%"
"2018年01月23日","351.25","351.75","352.00","349.50","204.57K","-0.21%"
"2018年01月22日","352.00","353.50","354.50","351.25","177.59K","-0.14%"
"2018年01月19日","352.50","351.50","354.00","351.25","145.95K","0.28%"
"2018年01月18日","351.50","352.50","354.00","350.50","186.65K","-0.42%"
"2018年01月17日","353.00","348.50","353.25","348.25","236.71K","1.36%"
"2018年01月16日","348.25","347.25","349.25","346.00","179.43K","0.58%"
"2018年01月12日","346.25","348.75","350.00","345.50","216.39K","-0.72%"
"2018年01月11日","348.75","349.00","350.50","348.00","159.18K","-0.07%"
"2018年01月10日","349.00","348.75","350.00","348.00","145.55K","0.00%"
"2018年01月09日","349.00","347.50","350.00","347.25","150.41K","0.50%"
"2018年01月08日","347.25","350.75","351.50","346.75","274.88K","-1.14%"
"2018年01月05日","351.25","350.75","352.25","350.25","143.91K","0.07%"
"2018年01月04日","351.00","353.00","353.50","350.25","179.97K","-0.57%"
"2018年01月03日","353.00","353.00","354.75","352.25","138.59K","-0.07%"
"2018年01月02日","353.25","351.25","354.00","350.50","150.14K","0.71%"
"2017年12月29日","350.75","351.25","351.50","350.25","100.18K","-0.36%"
"2017年12月28日","352.00","353.00","353.50","350.00","102.49K","-0.49%"
"2017年12月27日","353.75","352.00","354.25","351.75","93.75K","0.28%"
"2017年12月26日","352.75","352.00","353.25","351.00","65.86K","0.21%"
"2017年12月22日","352.00","350.75","352.50","350.50","67.47K","0.21%"
"2017年12月21日","351.25","349.00","351.75","348.50","110.47K","0.57%"
"2017年12月20日","349.25","347.50","349.75","347.25","110.06K","0.50%"
"2017年12月19日","347.50","346.75","348.75","346.50","82.27K","0.14%"
"2017年12月18日","347.00","347.25","348.75","346.50","97.58K","-0.14%"
"2017年12月15日","347.50","348.75","350.75","346.50","133.62K","3.35%"
"2017年12月14日","336.25","337.00","338.00","336.25","0.15K","-0.15%"
"2017年12月13日","336.75","337.25","337.50","336.50","0.36K","0.30%"
"2017年12月12日","335.75","336.50","340.75","335.25","0.85K","-0.22%"
"2017年12月11日","336.50","340.00","340.00","336.00","1.06K","-1.03%"
"2017年12月08日","340.00","338.50","341.25","338.50","1.28K","0.37%"
"2017年12月07日","338.75","339.00","340.00","337.50","2.89K","-0.15%"
"2017年12月06日","339.25","339.00","341.50","337.75","5.52K","-0.15%"
"2017年12月05日","339.75","339.75","343.00","338.50","7.54K","0.07%"
"2017年12月04日","339.50","344.75","346.00","338.75","9.37K","-1.52%"
"2017年12月01日","344.75","341.75","345.25","341.00","10.23K","0.88%"
"2017年11月30日","341.75","339.25","343.00","337.50","26.04K","0.81%"
"2017年11月29日","339.00","335.75","340.00","335.50","234.59K","0.82%"
"2017年11月28日","336.25","339.00","339.50","335.75","183.16K","-0.74%"
"2017年11月27日","338.75","342.50","342.50","338.50","281.56K","-1.02%"
"2017年11月24日","342.25","344.25","345.75","339.75","163.45K","-0.87%"
"2017年11月22日","345.25","344.25","347.00","344.00","184.44K","0.07%"
"2017年11月21日","345.00","344.00","345.75","342.75","257.46K","0.00%"
"2017年11月20日","345.00","342.50","345.25","341.50","289.33K","0.58%"
"2017年11月17日","343.00","336.50","343.50","336.50","352.93K","1.93%"
"2017年11月16日","336.50","338.25","339.00","336.25","186.66K","-0.52%"
"2017年11月15日","338.25","337.25","339.00","337.00","217.01K","0.22%"
"2017年11月14日","337.50","342.00","342.25","337.25","220.98K","-1.39%"
"2017年11月13日","342.25","343.50","344.00","341.50","289.72K","-0.36%"
"2017年11月10日","343.50","341.75","344.00","341.00","349.16K","0.59%"
"2017年11月09日","341.50","347.50","349.75","340.75","475.09K","-1.94%"
"2017年11月08日","348.25","347.50","349.00","345.75","219.59K","0.14%"
"2017年11月07日","347.75","347.75","348.25","346.25","297.24K","-0.07%"
"2017年11月06日","348.00","348.50","350.25","347.75","204.48K","-0.07%"
"2017年11月03日","348.25","350.25","351.00","347.50","200.48K","-0.64%"
"2017年11月02日","350.50","347.75","352.00","347.50","162.58K","0.65%"
"2017年11月01日","348.25","345.75","349.25","345.25","213.76K","0.72%"
"2017年10月31日","345.75","348.00","348.75","345.50","174.83K","-0.86%"
"2017年10月30日","348.75","348.50","349.75","347.25","122.26K","0.00%"
"2017年10月27日","348.75","350.25","350.25","347.50","171.57K","-0.50%"
"2017年10月26日","350.50","350.75","352.00","349.50","148.53K","-0.14%"
"2017年10月25日","351.00","352.50","355.25","350.50","200.92K","-0.50%"
"2017年10月24日","352.75","351.00","353.00","349.50","214.41K","0.43%"
"2017年10月23日","351.25","344.25","351.75","343.00","256.75K","1.96%"
"2017年10月20日","344.50","349.00","350.00","344.25","192.81K","-1.29%"
"2017年10月19日","349.00","348.75","351.50","348.50","128.71K","0.14%"
"2017年10月18日","348.50","350.25","350.50","347.75","132.78K","-0.43%"
"2017年10月17日","350.00","350.25","351.75","348.50","137.78K","-0.14%"
"2017年10月16日","350.50","352.75","353.25","349.75","142.22K","-0.64%"
"2017年10月13日","352.75","348.50","353.50","348.25","155.34K","1.07%"
"2017年10月12日","349.00","346.00","354.00","342.50","332.72K","0.87%"
"2017年10月11日","346.00","348.75","349.00","345.50","164.71K","-0.93%"
"2017年10月10日","349.25","349.00","351.25","348.25","113.93K","-0.07%"
"2017年10月09日","349.50","350.50","351.75","348.00","111.79K","-0.14%"
"2017年10月06日","350.00","349.25","351.00","348.50","140.44K","0.14%"
"2017年10月05日","349.50","348.25","351.25","347.50","112.67K","0.36%"
"2017年10月04日","348.25","349.25","349.50","346.00","168.21K","-0.36%"
"2017年10月03日","349.50","351.50","351.50","348.75","191.40K","-0.57%"
"2017年10月02日","351.50","354.75","356.25","351.00","187.89K","-1.06%"
"2017年09月29日","355.25","352.25","358.00","350.00","241.96K","0.78%"
"2017年09月28日","352.50","353.25","353.75","350.50","134.80K","-0.42%"
"2017年09月27日","354.00","352.00","354.50","348.50","186.06K","0.50%"
"2017年09月26日","352.25","352.75","355.50","351.50","176.19K","-0.42%"
"2017年09月25日","353.75","352.75","355.00","351.25","109.53K","0.07%"
"2017年09月22日","353.50","349.75","356.25","349.50","138.98K","0.93%"
"2017年09月21日","350.25","349.50","351.25","348.50","93.44K","0.07%"
"2017年09月20日","350.00","348.00","351.50","347.25","112.07K","0.50%"
"2017年09月19日","348.25","351.00","353.25","346.50","159.68K","-0.92%"
"2017年09月18日","351.50","353.25","355.50","350.50","113.07K","-0.92%"
"2017年09月15日","354.75","353.50","355.50","352.50","117.68K","3.80%"
"2017年09月14日","341.75","343.25","343.25","341.25","0.05K","0.96%"
"2017年09月13日","338.50","339.50","344.25","339.25","0.25K","-0.44%"
"2017年09月12日","340.00","346.00","346.00","336.00","0.45K","-1.59%"
"2017年09月11日","345.50","345.25","346.50","342.75","0.75K","0.36%"
"2017年09月08日","344.25","342.25","345.50","342.25","0.78K","0.73%"
"2017年09月07日","341.75","346.75","346.75","341.75","1.75K","-1.51%"
"2017年09月06日","347.00","343.75","347.25","342.00","2.89K","0.80%"
"2017年09月05日","344.25","343.25","345.75","341.25","4.61K","1.25%"
"2017年09月01日","340.00","341.50","345.50","338.00","7.81K","-0.66%"
"2017年08月31日","342.25","329.25","342.75","328.50","14.61K","3.87%"
"2017年08月30日","329.50","333.00","334.00","329.00","159.95K","-1.20%"
"2017年08月29日","333.50","335.50","336.00","332.00","130.11K","-0.74%"
"2017年08月28日","336.00","338.75","340.25","335.50","113.74K","-0.81%"
"2017年08月25日","338.75","342.00","342.75","338.00","124.31K","-0.95%"
"2017年08月24日","342.00","341.50","342.75","340.25","107.37K","0.00%"
"2017年08月23日","342.00","346.25","348.75","341.50","87.53K","-1.16%"
"2017年08月22日","346.00","349.00","351.00","346.00","119.93K","-0.86%"
"2017年08月21日","349.00","350.50","350.75","346.50","97.33K","-0.85%"
"2017年08月18日","352.00","350.00","352.50","349.75","132.65K","0.43%"
"2017年08月17日","350.50","352.50","353.75","349.50","84.68K","-0.57%"
"2017年08月16日","352.50","355.00","356.75","349.25","159.75K","-0.77%"
"2017年08月15日","355.25","361.00","361.00","354.00","112.63K","-2.07%"
"2017年08月14日","362.75","358.75","363.00","356.00","95.28K","0.55%"
"2017年08月11日","360.75","358.75","361.50","357.25","130.81K","0.98%"
"2017年08月10日","357.25","371.75","375.50","356.50","316.36K","-4.03%"
"2017年08月09日","372.25","369.00","372.50","368.75","182.89K","0.68%"
"2017年08月08日","369.75","372.50","374.25","368.25","185.79K","-0.67%"
"2017年08月07日","372.25","368.75","372.50","368.25","150.03K","1.57%"
"2017年08月04日","366.50","363.50","368.00","363.25","101.34K","0.83%"
"2017年08月03日","363.50","365.00","367.25","361.25","156.60K","-0.41%"
"2017年08月02日","365.00","364.50","367.25","363.75","93.63K","0.69%"
"2017年08月01日","362.50","369.25","371.50","366.00","108.46K","-2.23%"
"2017年07月31日","370.75","371.00","372.25","367.50","81.96K","-0.94%"
"2017年07月28日","374.25","373.75","377.00","373.00","71.01K","0.00%"
"2017年07月27日","374.25","374.00","377.25","373.00","77.17K","0.40%"
"2017年07月26日","372.75","368.50","373.25","366.00","102.55K","1.08%"
"2017年07月25日","368.75","382.00","383.75","368.50","123.05K","-2.25%"
"2017年07月24日","377.25","375.50","377.50","371.00","124.95K","-0.66%"
"2017年07月21日","379.75","390.50","391.00","378.50","147.01K","-2.88%"
"2017年07月20日","391.00","382.50","393.25","380.50","139.46K","2.22%"
"2017年07月19日","382.50","376.50","389.00","374.25","139.74K","1.46%"
"2017年07月18日","377.00","380.75","388.75","375.25","154.63K","0.53%"
"2017年07月17日","375.00","375.75","378.75","370.50","113.70K","2.67%"
"2017年07月14日","365.25","369.00","369.00","369.00","0.13K","1.18%"
"2017年07月13日","361.00","376.25","376.25","360.00","0.50K","-4.05%"
"2017年07月12日","376.25","390.50","391.25","376.00","0.90K","-4.08%"
"2017年07月11日","392.25","393.25","394.50","387.00","1.71K","0.13%"
"2017年07月10日","391.75","387.75","392.25","387.75","1.41K","2.49%"
"2017年07月07日","382.25","379.00","386.75","378.25","2.87K","0.53%"
"2017年07月06日","380.25","380.00","381.25","374.75","4.90K","-0.39%"
"2017年07月05日","381.75","379.50","383.25","374.75","7.60K","0.99%"
"2017年07月03日","378.00","373.25","385.25","373.00","10.73K","2.02%"
"2017年06月30日","370.50","360.00","372.50","359.50","24.41K","2.99%"
"2017年06月29日","359.75","356.75","362.25","356.25","169.17K","0.84%"
"2017年06月28日","356.75","359.50","360.50","356.75","219.54K","-0.70%"
"2017年06月27日","359.25","361.25","364.25","359.25","208.88K","0.07%"
"2017年06月26日","359.00","358.50","361.75","357.25","212.56K","0.35%"
"2017年06月23日","357.75","362.75","364.75","356.50","250.37K","-1.38%"
"2017年06月22日","362.75","368.75","369.25","362.50","178.70K","-1.63%"
"2017年06月21日","368.75","369.50","373.50","368.25","164.65K","-0.34%"
"2017年06月20日","370.00","376.25","377.50","369.25","203.11K","-1.40%"
"2017年06月19日","375.25","378.25","381.50","375.25","237.06K","-2.28%"
"2017年06月16日","384.00","378.75","384.50","377.00","206.39K","1.19%"
"2017年06月15日","379.50","376.75","382.00","370.00","266.28K","0.66%"
"2017年06月14日","377.00","381.00","385.00","376.75","199.41K","-1.05%"
"2017年06月13日","381.00","379.25","383.75","377.50","247.97K","0.99%"
"2017年06月12日","377.25","386.00","387.25","376.25","371.35K","-2.71%"
"2017年06月09日","387.75","384.25","389.50","380.75","268.36K","0.52%"
"2017年06月08日","385.75","385.00","391.75","384.25","398.38K","0.26%"
"2017年06月07日","384.75","378.25","387.00","378.25","523.85K","1.99%"
"2017年06月06日","377.25","372.00","379.75","371.25","255.15K","1.14%"
"2017年06月05日","373.00","373.75","375.50","372.00","196.48K","0.07%"
"2017年06月02日","372.75","370.50","374.75","369.50","131.23K","0.61%"
"2017年06月01日","370.50","371.50","373.75","367.50","177.07K","-0.40%"
"2017年05月31日","372.00","370.25","376.50","369.00","263.40K","1.36%"
"2017年05月30日","367.00","373.50","373.75","366.25","208.78K","-1.94%"
"2017年05月26日","374.25","369.25","374.75","368.75","130.48K","1.35%"
"2017年05月25日","369.25","371.00","373.00","368.75","110.61K","-0.54%"
"2017年05月24日","371.25","370.00","371.50","368.75","108.55K","0.47%"
"2017年05月23日","369.50","374.75","375.75","369.00","178.14K","-1.47%"
"2017年05月22日","375.00","372.75","377.50","371.75","170.82K","0.67%"
"2017年05月19日","372.50","366.00","373.00","366.00","201.67K","1.78%"
"2017年05月18日","366.00","371.50","371.50","364.25","194.69K","-1.48%"
"2017年05月17日","371.50","367.00","372.25","366.25","140.85K","1.02%"
"2017年05月16日","367.75","367.25","368.75","365.25","115.03K","0.00%"
